"順位","管理No","合計スコア"
"6614","YA010081","406"
"6615","KA070405","406"
"6616","KA110118","406"
"6617","GU010124","406"
"6618","CH010033","406"
"6619","NA010059","405"
"6620","TK060516","405"
"6621","KA110421","405"
"6622","IB070058","405"
"6623","YA040035","405"
"6624","GU020132","405"
"6625","TK060311","405"
"6626","GU040225","405"
"6627","GU020287","405"
"6628","TK060535","405"
"6629","KA070559","405"
"6630","KA010362","405"
"6631","KA110450","405"
"6632","GU040173","405"
"6633","GU030293","405"
"6634","CH020008","405"
"6635","CH040400","405"
"6636","CH020403","405"
"6637","IB100016","405"
"6638","KA150236","405"
"6639","GU030115","405"
"6640","TK130078","405"
"6641","GU040058","405"
"6642","KA160252","405"
"6643","KA070050","405"
"6644","GU030053","405"
"6645","NA060065","405"
"6646","CH020017","405"
"6647","IB040877","405"
"6648","TK100008","404"
"6649","IB040066","404"
"6650","TK060317","404"
"6651","TK130110","404"
"6652","KA070514","404"
"6653","IB040363","404"
"6654","IB080030","404"
"6655","KA010418","404"
"6656","YA010186","404"
"6657","KA070025","404"
"6658","KA070134","404"
"6659","KA080010","404"
"6660","CH040499","404"
"6661","CH040180","404"
"6662","GU040138","404"
"6663","KA020086","404"
"6664","CH010012","404"
"6665","KA010018","404"
"6666","KA110475","404"
"6667","TK040043","404"
"6668","TK133041","404"
"6669","IB040498","404"
"6670","CH040111","404"
"6671","TK060131","404"
"6672","IB040664","404"
"6673","YA040024","404"
"6674","GU030421","404"
"6675","CH020152","404"
"6676","CH040503","404"
"6677","GU030064","404"
"6678","IB090059","404"
"6679","KA070330","404"
"6680","TK040106","404"
"6681","CH010061","404"
"6682","TC030202","404"
"6683","IB040752","404"
"6684","TK090065","404"
"6685","GU050010","404"
"6686","KA130028","403"
"6687","KA160070","403"
"6688","KA070544","403"
"6689","IB040042","403"
"6690","TK130097","403"
"6691","KA160375","403"
"6692","GU010011","403"
"6693","KA010296","403"
"6694","IB040807","403"
"6695","NA030023","403"
"6696","NA030058","403"
"6697","CH030034","403"
"6698","KA070208","403"
"6699","GU030093","403"
"6700","YA030002","403"
"6701","IB020006","403"
"6702","KA100036","403"
"6703","KA110121","403"
"6704","TK060347","403"
"6705","TK060484","403"
"6706","IB040526","403"
"6707","GU030432","403"
"6708","NA030130","402"
"6709","SA080003","402"
"6710","TK040202","402"
"6711","KA150251","402"
"6712","TK060226","402"
"6713","YA040006","402"
"6714","CH020226","402"
"6715","GU030218","402"
"6716","KA070419","402"
"6717","IB040404","402"
"6718","CH040610","402"
"6719","KA120026","402"
"6720","CH020101","402"
"6721","KA070166","402"
"6722","GU030425","402"
"6723","KA010063","402"
"6724","TK130197","402"
"6725","TK130190","402"
"6726","KA120061","401"
"6727","KA010044","401"
"6728","TK130092","401"
"6729","TK060133","401"
"6730","CH040227","401"
"6731","GU030253","401"
"6732","IB040616","401"
"6733","KA080186","401"
"6734","GU040149","401"
"6735","KA080114","401"
"6736","IB040524","401"
"6737","KA070484","401"
"6738","CH020212","401"
"6739","IB040274","401"
"6740","IB040188","401"
"6741","IB080066","401"
"6742","CH020202","401"
"6743","SA010052","401"
"6744","TK040017","401"
"6745","KA070616","401"
"6746","IB040091","401"
"6747","KA170014","401"
"6748","GU030297","401"
"6749","GU030065","401"
"6750","TK060477","401"
"6751","KA080388","401"
"6752","YA010080","401"
"6753","IB040798","401"
"6754","KA070529","401"
"6755","GU020063","401"
"6756","GU020279","401"
"6757","TK050048","400"
"6758","KA040022","400"
"6759","CH040203","400"
"6760","CH040602","400"
"6761","GU030227","400"
"6762","KA110050","400"
"6763","KA080230","400"
"6764","CH040169","400"
"6765","YA040055","400"
"6766","KA070411","400"
"6767","NA060057","400"
"6768","GU010038","400"
"6769","GU020015","400"
"6770","NA060088","400"
"6771","CH020386","400"
"6772","KA110012","400"
"6773","TK040088","400"
"6774","GU020116","400"
"6775","NA030134","400"
"6776","KA070457","400"
"6777","YA040057","400"
"6778","GU030061","400"
"6779","TK060572","400"
"6780","CH020401","399"
"6781","CH020393","399"
"6782","CH010174","399"
"6783","KA070331","399"
"6784","KA110439","399"
"6785","TK150072","399"
"6786","TC030182","399"
"6787","CH040177","399"
"6788","GU020066","399"
"6789","IB040804","399"
"6790","GU030139","399"
"6791","YA040033","399"
"6792","CH010087","399"
"6793","GU040096","399"
"6794","KA070591","399"
"6795","KA010166","399"
"6796","YA010145","399"
"6797","GU030101","399"
"6798","CH030053","399"
"6799","IB040714","399"
"6800","GU030028","399"
"6801","IB040840","399"
"6802","KA070251","399"
"6803","TK130131","399"
"6804","KA070450","399"
"6805","NA010068","399"
"6806","TC030011","399"
"6807","GU030036","399"
"6808","TK060027","399"
"6809","IB040485","399"
"6810","KA160072","399"
"6811","IB040581","399"
"6812","KA050015","399"
"6813","IB040491","399"
"6814","TK130196","399"
"6815","GU020014","398"
"6816","NA060014","398"
"6817","CH040364","398"
"6818","GU040049","398"
"6819","GU030186","398"
"6820","GU020222","398"
"6821","KA080272","398"
"6822","TK090018","398"
"6823","KA010067","398"
"6824","TK130090","398"
"6825","YA010187","398"
"6826","KA160204","398"
"6827","CH040141","398"
"6828","KA120090","398"
"6829","IB040795","398"
"6830","IB040517","398"
"6831","KA130010","398"
"6832","KA010055","398"
"6833","IB040885","398"
"6834","KA010321","398"
"6835","TK060289","398"
"6836","KA080187","398"
"6837","KA150036","398"
"6838","NA030037","398"
"6839","TK130207","398"
"6840","KA160212","398"
"6841","KA010081","398"
"6842","CH010168","398"
"6843","YA010055","398"
"6844","IB010025","398"
"6845","CH040395","398"
"6846","KA020095","398"
"6847","CH020255","398"
"6848","KA070427","398"
"6849","GU030417","398"
"6850","GU020089","398"
"6851","IB040195","398"
"6852","KA070602","398"
"6853","CH020193","397"
"6854","CH020404","397"
"6855","KA070513","397"
"6856","KA110353","397"
"6857","KA070005","397"
"6858","YA040048","397"
"6859","NA060146","397"
"6860","GU030004","397"
"6861","TK140051","397"
"6862","IB040234","397"
"6863","YA010162","397"
"6864","GU030222","397"
"6865","KA070188","397"
"6866","KA080128","397"
"6867","NA030002","397"
"6868","KA180006","397"
"6869","IB040822","397"
"6870","TK170002","397"
"6871","KA010335","397"
"6872","GU030343","397"
"6873","TK100005","397"
"6874","KA080333","397"
"6875","CH040309","397"
"6876","IB040924","397"
"6877","TC030055","397"
"6878","KA010428","397"
"6879","IB040423","397"
"6880","TC030013","397"
"6881","KA110433","396"
"6882","KA070630","396"
"6883","CH020369","396"
"6884","CH010115","396"
"6885","KA070456","396"
"6886","CH020064","396"
"6887","GU020203","396"
"6888","CH030009","396"
"6889","IB040145","396"
"6890","GU030276","396"
"6891","CH020007","396"
"6892","KA080002","396"
"6893","GU020040","396"
"6894","KA040048","396"
"6895","IB040351","396"
"6896","IB040758","396"
"6897","KA110400","396"
"6898","KA070284","396"
"6899","TK130049","396"
"6900","IB040463","396"
"6901","KA070664","396"
"6902","KA010267","396"
"6903","KA160064","396"
"6904","CH010056","396"
"6905","IB100059","396"
"6906","IB040647","396"
"6907","IB040338","396"
"6908","IB100008","396"
"6909","TK060113","396"
"6910","IB010109","396"
"6911","NA060105","396"
"6912","TC030100","396"
"6913","CH040231","396"
"6914","KA160087","396"
"6915","TK150001","396"
"6916","CH040589","396"
"6917","TK050004","396"
"6918","KA070028","395"
"6919","GU020095","395"
"6920","KA160202","395"
"6921","KA070094","395"
"6922","CH040368","395"
"6923","IB040774","395"
"6924","GU030100","395"
"6925","TK060478","395"
"6926","TK060372","395"
"6927","TK080005","395"
"6928","KA010295","395"
"6929","KA040014","395"
"6930","IB040120","395"
"6931","IB040041","395"
"6932","IB040750","395"
"6933","IB040499","395"
"6934","KA100047","395"
"6935","GU010021","395"
"6936","NA030036","395"
"6937","IB180522","395"
"6938","IB040522","395"
"6939","KA160016","395"
"6940","KA160088","395"
"6941","TK060112","395"
"6942","KA070062","395"
"6943","IB040891","395"
"6944","TK060161","395"
"6945","TK040193","395"
"6946","GU040087","395"
"6947","SA010056","394"
"6948","IB040695","394"
"6949","GU040045","394"
"6950","IB040114","394"
"6951","GU030063","394"
"6952","TK050137","394"
"6953","GU030067","394"
"6954","TK130003","394"
"6955","TK040133","394"
"6956","CH040447","394"
"6957","TK040076","394"
"6958","SA010044","394"
"6959","TK060076","394"
"6960","IB050127","394"
"6961","KA010022","394"
"6962","GU040044","394"
"6963","NA030077","394"
"6964","KA160073","394"
"6965","KA070399","394"
"6966","KA020085","394"
"6967","TK130143","394"
"6968","TK060196","394"
"6969","NA060033","394"
"6970","IB040540","394"
"6971","GU030312","394"
"6972","TK140038","393"
"6973","IB040927","393"
"6974","KA010108","393"
"6975","KA110035","393"
"6976","TK060302","393"
"6977","KA010450","393"
"6978","IB080061","393"
"6979","IB100023","393"
"6980","IB010026","393"
"6981","KA170041","393"
"6982","TK090063","393"
"6983","GU030011","393"
"6984","IB040302","393"
"6985","TK060436","393"
"6986","IB040865","393"
"6987","KA010467","393"
"6988","GU040145","393"
"6989","IB080127","393"
"6990","KA080126","393"
"6991","TK090016","393"
"6992","IB040722","393"
"6993","KA110399","393"
"6994","CH010144","393"
"6995","CH040023","393"
"6996","KA070690","393"
"6997","CH040201","393"
"6998","GU010062","393"
"6999","YA010134","393"
"7000","TC030111","393"
"7001","IB040303","393"
"7002","KA090003","393"
"7003","KA070374","393"
"7004","CH040080","392"
"7005","IB040415","392"
"7006","NA010025","392"
"7007","GU030366","392"
"7008","SA010019","392"
"7009","GU020133","392"
"7010","KA070358","392"
"7011","KA160195","392"
"7012","CH040279","392"
"7013","IB100003","392"
"7014","CH020097","392"
"7015","KA110336","392"
"7016","TK170004","392"
"7017","KA010091","392"
"7018","GU030318","392"
"7019","IB080023","392"
"7020","GU010043","392"
"7021","IB090036","392"
"7022","TK060102","392"
"7023","TK040205","392"
"7024","SA010006","392"
"7025","GU030391","391"
"7026","KA150248","391"
"7027","KA110122","391"
"7028","IB020021","391"
"7029","IB040369","391"
"7030","TK130133","391"
"7031","KA110173","391"
"7032","KA070225","391"
"7033","YA010098","391"
"7034","CH010130","391"
"7035","KA050009","391"
"7036","GU040039","391"
"7037","CH020290","391"
"7038","TK130055","391"
"7039","KA080321","391"
"7040","SA020008","391"
"7041","GU040140","391"
"7042","GU030434","391"
"7043","KA070130","391"
"7044","GU040026","391"
"7045","TC030008","391"
"7046","KA110456","391"
"7047","GU030488","391"
"7048","CH030017","391"
"7049","KA080343","391"
"7050","IB040107","391"
"7051","GU040042","391"
"7052","CH020027","391"
"7053","KA100018","391"
"7054","IB100040","391"
"7055","CH020407","391"
"7056","GU020030","390"
"7057","TK060543","390"
"7058","NA010045","390"
"7059","IB100015","390"
"7060","IB040332","390"
"7061","GU030317","390"
"7062","KA160169","390"
"7063","NA030140","390"
"7064","GU020166","390"
"7065","SA090011","390"
"7066","CH020256","390"
"7067","KA110437","390"
"7068","TK090069","390"
"7069","IB100069","390"
"7070","GU030111","390"
"7071","IB010096","390"
"7072","GU030175","390"
"7073","GU010060","390"
"7074","YA040017","390"
"7075","IB090003","390"
"7076","KA160356","390"
"7077","TK150018","390"
"7078","IB040371","390"
"7079","GU020183","390"
"7080","IB040036","390"
"7081","TK130017","390"
"7082","KA110039","390"
"7083","IB080071","390"
"7084","CH020081","390"
"7085","GU030259","390"
"7086","IB040738","390"
"7087","GU040139","390"
"7088","KA160118","389"
"7089","GU030109","389"
"7090","KA160257","389"
"7091","TK060586","389"
"7092","KA070666","389"
"7093","IB040388","389"
"7094","NA010075","389"
"7095","CH040048","389"
"7096","KA160010","389"
"7097","IB040528","389"
"7098","SA060001","389"
"7099","TK060069","389"
"7100","GU040144","389"
"7101","CH040224","389"
"7102","YA010039","389"
"7103","KA080220","389"
"7104","IB080003","389"
"7105","CH020325","389"
"7106","KA160099","389"
"7107","CH030005","388"
"7108","TC030053","388"
"7109","IB040519","388"
"7110","TK150015","388"
"7111","GU030005","388"
"7112","KA080071","388"
"7113","GU030356","388"
"7114","IB040825","388"
"7115","KA080380","388"
"7116","KA080095","388"
"7117","IB040194","388"
"7118","KA110379","388"
"7119","TK040112","388"
"7120","IB040530","388"
"7121","IB040693","388"
"7122","KA070466","388"
"7123","GU030225","388"
"7124","TK060261","388"
"7125","TK040047","388"
"7126","TK040216","388"
"7127","KA010017","387"
"7128","CH040555","387"
"7129","KA080019","387"
"7130","CH040114","387"
"7131","IB040400","387"
"7132","GU040248","387"
"7133","CH020134","387"
"7134","CH040013","387"
"7135","GU040191","387"
"7136","YA010161","387"
"7137","GU020242","387"
"7138","KA070274","387"
"7139","CH020063","387"
"7140","TK040301","387"
"7141","CH020257","387"
"7142","KA110364","387"
"7143","TK060101","387"
"7144","TK040029","387"
"7145","KA080014","387"
"7146","KA010167","387"
"7147","KA070254","387"
"7148","KA080017","387"
"7149","GU030146","387"
"7150","GU030340","387"
"7151","TK040155","387"
"7152","KA070317","387"
"7153","KA070558","387"
"7154","YA010014","387"
"7155","TK060104","387"
"7156","CH020258","387"
"7157","IB040459","387"
"7158","GU020244","387"
"7159","KA110282","387"
"7160","TK040046","386"
"7161","CH010153","386"
"7162","GU030236","386"
"7163","KA070691","386"
"7164","IB040539","386"
"7165","GU030453","386"
"7166","TK060151","386"
"7167","KA080211","386"
"7168","TK050025","386"
"7169","IB040054","386"
"7170","IB040926","386"
"7171","TK130134","386"
"7172","YA040051","386"
"7173","GU020025","386"
"7174","IB040803","386"
"7175","CH020227","386"
"7176","SA100011","386"
"7177","GU030206","386"
"7178","TK060183","386"
"7179","TK130270","386"
"7180","TK050121","386"
"7181","GU030014","386"
"7182","TK040015","386"
"7183","KA120009","386"
"7184","IB040165","386"
"7185","NA030164","386"
"7186","CH030043","386"
"7187","IB040424","386"
"7188","KA020006","385"
"7189","KA150101","385"
"7190","IB040342","385"
"7191","TK060519","385"
"7192","KA160004","385"
"7193","IB040403","385"
"7194","KA110252","385"
"7195","KA160058","385"
"7196","IB040144","385"
"7197","IB040492","385"
"7198","GU030233","385"
"7199","KA070467","385"
"7200","YA010178","385"
"7201","CH040378","385"
"7202","CH040237","385"
"7203","SA130024","385"
"7204","TK140005","385"
"7205","KA070665","385"
"7206","KA080136","385"
"7207","CH040189","385"
"7208","KA070567","385"
"7209","TK040034","385"
"7210","CH020022","385"
"7211","YA040041","385"
"7212","KA010324","385"
"7213","IB100018","385"
"7214","TK150021","385"
"7215","KA010391","385"
"7216","GU020042","385"
"7217","GU030207","385"
"7218","IB080139","385"
"7219","IB040164","384"
"7220","IB040872","384"
"7221","IB100005","384"
"7222","GU040061","384"
"7223","TC030135","384"
"7224","YA010123","384"
"7225","IB100019","384"
"7226","KA080391","384"
"7227","TK150042","384"
"7228","KA140019","384"
"7229","CH020099","384"
"7230","TK040135","384"
"7231","TK060422","384"
"7232","IB010039","384"
"7233","CH030059","384"
"7234","CH020228","384"
"7235","KA160127","384"
"7236","IB040500","384"
"7237","SA030003","384"
"7238","IB040730","384"
"7239","SA010058","384"
"7240","CH010167","384"
"7241","GU030441","384"
"7242","IB040203","384"
"7243","GU030383","384"
"7244","CH020026","383"
"7245","KA010291","383"
"7246","CH040414","383"
"7247","SA130032","383"
"7248","KA160325","383"
